,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
2023-06-27,53.49801628482778,72.68976874008605,85.49577961585155,-75.2794575774235,-106.91617625394387,30.792496801034808,0.9894605258017892,1.0296496387698997,1.0310735882875186,1.103249291261973,0.932863967814936,0.0,1.263758,1,1,0,1
2023-06-28,57.22576322883056,67.43479858652839,83.436527111501,-60.70654529692241,-14.870811142800637,30.57269577271995,1.0218054108293773,1.0175753284556683,1.0289366205334258,1.0747113048687145,0.9236228229832852,0.0,1.275055,0,0,0,0
2023-06-29,57.483786090318944,61.85361839706757,80.75846821958497,-58.66926744690086,50.29472379552457,30.76753066547659,0.9874407818706424,1.0158995298193518,1.05854188262007,1.0913383453610837,0.934448447418082,0.0,1.271115,0,0,0,0
2023-06-30,54.72250250669549,54.57433268365251,77.24809048535789,-74.85912440398805,-55.079643260505215,30.13377170433688,0.995338389821382,1.0258057975309411,1.052876626688383,1.0990500443982776,0.9528285585928052,0.0,1.269569,0,0,0,1
2023-07-03,55.56468790114466,49.17418155325349,73.14837215598004,-71.3900134952766,-10.576842808247475,29.86815727552162,0.9907202280438115,1.0125097977739457,1.0439114818676862,1.1037224310568512,0.957908667480192,0.0,1.264031,0,0,0,1
2023-07-04,58.02994639366157,47.64943085971434,69.08248102884946,-53.51983490025229,35.29539915308678,29.831555138842493,0.988179338322725,0.984246889401817,1.0358320042530569,1.0494380165289257,0.9564978257506748,0.0,1.229304,0,0,0,0
2023-07-05,56.92187294069042,42.52428540817392,64.46591167420927,-59.94038064664063,49.28584444164217,29.85099477717465,0.9886180100563768,1.025668838665189,1.0492601549370826,1.0529088620468317,0.924900586371908,0.0,1.237704,0,0,0,1
2023-07-06,54.36936695647763,38.73118591481891,59.69724981548882,-74.93694106856238,-12.694161515327218,29.089323543730305,1.007973566231792,1.0060431205894969,1.0506917752409484,1.045093502827218,0.9272381335546112,0.0,1.22012,0,0,0,1
2023-07-07,51.59154992410827,33.19043554586695,54.69618452102471,-92.04310937858284,-112.01834785802322,27.67655706752769,1.0007322811336334,1.0075218413716849,1.0793206326983014,1.0853275443749202,0.9165878634531996,0.0,1.226684,0,0,1,1
2023-07-10,48.64239316969244,27.865532578545054,49.5687570267708,-100.0,-158.33303995086737,25.79885708705704,1.0176764290615954,1.0024689422737785,1.0869386419141776,1.1032322098994518,0.925584642233857,0.0,1.230273,1,1,1,1
2023-07-11,52.74679295708991,27.8939932693461,45.0891794796968,-74.99485066941304,-84.02901885899308,24.132592598097027,1.024142173187378,0.9898024318475503,1.0666368626282197,1.0833804457693033,0.8969966213053506,0.0,1.225011,0,0,0,1
2023-07-12,52.40904573409309,26.273607634259765,40.973060384469946,-76.91040164778575,-55.15543244074922,22.74708300074973,1.0101449162869762,1.008894279361229,1.0664380060353214,1.0667140235600543,0.917099451946056,0.0,1.149121,0,0,1,1
2023-07-13,50.69328589909442,23.48759926051526,37.13645847081471,-86.52935118434588,-52.01535345282217,21.783775029710068,1.0028958430639887,1.0060928875022257,1.087312426025708,1.0209462978934154,0.9079841857078758,0.0,1.100338,0,1,1,1
2023-07-14,54.45726248855247,24.62747668546607,34.141772870996064,-63.46035015447995,29.19359121891029,21.2794104273972,0.9884113542337756,0.9853418321559242,1.0749830419823307,0.9848397392367244,0.8842666843946584,0.0,1.02086,0,0,0,1
2023-07-17,51.36184570968234,23.690267942305784,31.5933815099013,-80.76210092687947,-47.38465278094099,20.40665542374372,0.9796137924582724,1.005212269479786,1.060053504899145,0.9532462964668836,0.930749868290113,0.0,1.011177,0,0,1,1
2023-07-18,51.36184570968234,20.966041339643063,28.92504255789417,-80.76210092687947,-72.14974141983899,19.298132021360512,0.992045727386088,1.0284374360669153,1.032858412781262,0.940453106614296,0.9459032740568388,0.0,1.000192,0,0,1,1
2023-07-19,55.41971759803532,21.38438424467788,26.811052441544568,-55.7569515962925,77.07715133531403,19.2986823538436,0.9834905841734142,0.992170286733706,1.063968301171024,0.9080765057411696,0.933665206742774,0.0,0.954624,0,0,0,1
2023-07-20,53.95982440512115,24.81516001150735,25.41944985121341,-40.6291834002677,46.902914903621166,19.2991933768636,0.9840876150024416,0.9978236118748692,1.032366473294659,0.9177400656920204,0.961135698565866,0.0,0.951303,0,0,0,1
2023-07-21,50.4686999664522,29.68034402939797,25.06844069956652,-43.39126919967655,-153.4614671855552,19.38311303037596,1.014653683053243,0.9920072293286384,1.0466914738715418,0.884290520099712,0.9909024416301642,0.0,0.946921,0,0,1,1
2023-07-24,48.16918318803442,34.01947094936563,25.68383453664857,-56.60873080032346,-73.82522474277306,18.91399928309198,1.01335770193492,0.989698029393696,1.042269360214484,0.9005290744077741,0.9717526321033576,0.0,0.950165,1,1,1,1
2023-07-25,45.08132957302841,33.97045157006603,26.291480366720567,-75.48504446240902,-166.2765300435308,18.93067686327408,1.0111080277502478,1.019322287478712,1.028454955756507,0.9192536354803116,0.996265682037511,0.0,0.913562,1,1,1,1
2023-07-26,42.23447253460802,32.2273769409885,26.88685729739344,-94.34114793856112,-208.3106381195782,19.506386796722776,1.0388092630636536,1.014821632601244,1.0517928932693554,0.9377911206629816,0.984914120046522,0.0,0.919304,1,1,1,1
2023-07-27,43.36429966702756,32.05653554188474,27.743750925530385,-88.23776517538349,-165.9754649564311,20.040974592068,1.0343762008453952,1.0044301694539817,1.0333163703444548,0.9144496524971714,1.047085314826329,0.0,0.949504,1,1,1,1
2023-07-28,43.36429966702756,29.57879403979438,28.238882660963213,-88.23776517538349,-119.82956476643936,20.09551226135119,1.0103783166180018,1.0282271862739636,1.0241895619727963,0.940173322729546,1.0094542544144864,0.0,0.949466,1,1,1,1
2023-07-31,53.99930338060605,35.1051196544315,29.380367832175786,-25.49884478050832,72.65969206385685,19.34201757521852,0.9832499863472176,0.9891410576609838,1.0120326937859845,0.897865489152094,1.0007130855292816,0.0,0.847331,1,0,1,1
2023-08-01,59.72419246186891,42.86505700438862,31.57026939865034,-3.1627274273083072,148.97137378989572,19.45439276016288,0.952711257068758,0.9667359036948316,1.006259286918629,0.8786636716609159,1.012571740912818,0.0,0.832915,0,0,0,1
2023-08-02,58.3922915774076,46.82291977586412,34.11412295176896,-16.178323881537487,138.04599189684257,19.775118660546124,0.932383907537719,0.9900502818832853,0.9996389808506227,0.8789079088585701,1.022468372314573,0.0,0.788586,0,0,0,1
2023-08-04,57.38379663728198,48.82692192181402,36.51529914279963,-20.58916194076868,98.9328680108039,19.722924185872245,0.9413468390122056,0.9914061660758404,0.9930090412289287,0.8950966710049708,0.9755155658958898,0.0,0.793062,0,0,1,1
2023-08-07,57.38379663728197,51.1071326477048,38.65797800463031,-20.58916194076868,90.02069357352474,19.723178052386785,0.948124710603488,0.982713381694706,0.974545788498921,0.8914423183451246,0.9619781845955558,0.0,0.778363,0,0,1,1
2023-08-08,52.067265856877945,52.355592369199016,40.491590146613646,-44.12413358538127,36.38169008760658,18.81776771281136,1.0109862514909913,0.9904672089276594,0.9727959619731832,0.8859527011616293,1.0206047196440338,0.0,0.792663,0,0,1,1
2023-08-09,55.07879254355117,57.10951584505555,42.8054965741126,-27.945809703843786,40.98607016935491,17.71817128845461,1.0439364830425406,0.9588990315555352,0.9863239438788868,0.882540028149957,1.0372925341020145,0.0,0.791861,0,0,1,1
2023-08-10,52.550885472188426,62.57230108629667,45.83998898864341,-39.71329552614991,33.56200149193765,16.759259634691922,1.0519289602288528,0.9506552866004384,0.9886525261270176,0.9022826163929782,1.0297139179298451,0.0,0.781348,0,0,1,1
2023-08-11,48.45500984676098,65.36583185714315,49.17091862016925,-60.30245746691876,-23.679577464789205,16.092848710889086,1.0560976782194875,0.968361813481304,0.9836759043332068,0.9171925614877025,1.0182551089524376,0.0,0.770821,0,1,1,1
2023-08-14,46.54703462975999,67.13069218060461,52.926108434250274,-70.58916194076876,-62.05285530959258,15.985056845285484,1.0616518342528087,0.964810466549918,1.005462864969184,0.9281599267216788,1.009634888438134,0.0,0.765999,1,1,1,1
2023-08-15,48.38183102630961,63.50382807642482,55.765979276449606,-61.76748582230621,-30.832251784555265,15.129042999100452,1.0087697318967677,1.0139541472859064,0.9972005880329048,0.9433916305353924,0.9748257669510844,0.0,0.76749,1,1,1,1
2023-08-16,51.58967256415327,59.26118462507878,57.40559203851863,-45.589161940768726,4.932480043244023,14.597296482421624,0.9999923598218312,1.039364177193448,0.9990599000360372,0.947172756753277,0.9700804220133012,0.0,0.7625,0,1,1,1
2023-08-17,47.365814568535264,54.11468178954003,58.13476823988621,-67.64335223692503,-78.08026859750974,13.617903685506132,1.0021608978181902,1.035027365129007,1.0065136740684515,0.9596642047059776,0.9984440768462256,0.0,0.709476,1,1,1,1
2023-08-18,47.36581456853527,49.4092627599244,58.19300232369726,-67.64335223692503,-103.77455140408392,12.942774254242618,0.9840491178502404,1.0336715650141932,1.013913193599774,0.9726594596336336,1.0088583082691276,0.0,0.700252,1,1,1,1
2023-08-21,45.974562643347845,43.74053733738059,57.45634279266484,-77.2764161662068,-97.65965809371468,12.43603771661724,0.9774550893538788,1.0451453308596166,1.0014785453630302,0.970174615247682,1.0263772057959335,0.0,0.705538,1,1,1,1
2023-08-22,46.95784772772877,40.87978075597392,56.30876163134233,-72.73169939944805,-73.0675032334399,11.756642668421131,0.9955958223228892,1.0244926522043387,0.9948376300459402,0.9718285784054372,1.004200943750783,0.0,0.699868,1,1,1,1
2023-08-23,46.66093018065538,36.250242265231854,54.22283427335996,-74.2411946112644,-72.98785774383755,11.125775837953316,1.0043720625204942,1.0493966726798958,0.9837187745109692,0.9812211063287104,1.0567869249598345,0.0,0.6881,1,1,1,1
2023-08-24,52.94793934207483,35.82780457226984,51.54838462195728,-43.937672455770056,27.81984123490509,11.192177427476398,0.9739950157113448,1.0297073826785188,0.9451670492221372,0.9918866360622288,1.007611381535995,0.0,0.728757,1,1,1,1
2023-08-25,53.80746833152472,37.85837991685229,48.7976394279282,-39.996704021094274,73.09411036167893,11.433098687610803,0.9817988906139072,1.004428810242515,0.9467584208620063,0.9785907137696316,1.0937371882123357,0.0,0.683449,1,1,1,1
2023-08-28,55.7900603228909,41.398153083752014,46.22438551824293,-35.19143027177152,140.4616169344552,12.422407560387358,0.9745122055874986,0.988965256321332,0.9474447263501268,0.9786297012745722,1.084553911520875,0.0,0.703342,1,1,1,1
2023-08-29,58.22102459780925,45.72407841662736,44.44641055226319,-18.508232493552736,162.9590944990439,13.67900548525223,0.968297576786541,0.9685692425401684,0.984999311895041,0.9582921826331384,1.0740542894946623,0.0,0.679934,0,1,1,1
2023-08-30,57.84678808581166,48.24570042304306,43.34486213205962,-20.37294187661176,137.160588951063,14.845846415483896,0.9599503497735856,0.969055546348886,1.012072373422533,0.957299973543974,1.0798823817691745,0.0,0.652706,1,1,1,1
2023-08-31,56.33428431223086,52.80994995693264,43.21438894879888,-22.00085689802931,107.82267804462772,15.929341564984728,1.0021749262078608,0.953328232593726,1.0114067860062497,0.9677453500680478,1.1032003652816404,0.0,0.655186,1,1,1,1
2023-09-01,57.78883544969317,58.37462793983679,44.110925466790114,-11.996572407883493,92.6527878042914,16.6312819039081,1.002886840496258,0.95197966624809,1.0085692425401684,0.9741910866910866,1.0923659550779763,0.0,0.642529,1,1,1,1
2023-09-04,58.08154449743842,65.10184110744288,46.24705584379634,-10.004284490145814,87.51193265642578,17.34514385364407,1.0159353581768646,0.9442500018898304,1.013633532492099,0.9882715625453072,1.0816343596862406,0.0,0.632177,1,1,1,1
2023-09-05,60.12522806275267,72.37501104738769,49.39657887293773,-0.0,96.81717411405631,18.316209361250976,1.0215927130373137,0.9545516790164782,0.9920914222348856,0.9903497637144998,1.0618160011993405,0.0,0.528123,1,1,1,1
2023-09-06,57.59061685657433,78.01259646107727,53.57281429252227,-17.865340474368637,83.59808183426618,19.45649848329292,1.0253034163871957,0.9497623433626708,1.002857952847609,0.9843302340150816,1.0857470315094009,0.0,0.53465,1,1,1,1
2023-09-07,59.10397245222941,81.51309668293585,58.14134350358887,-8.932670237184318,71.89621856516814,20.04168831788152,1.0014226266099644,0.980149354645112,0.9885779336374124,0.9865830682745628,1.07420459206308,0.0,0.515136,1,1,1,1
2023-09-08,55.75404407784082,83.19065537884788,62.674571049788426,-23.22111706197397,28.75383957876682,19.807401698159747,1.012123988395175,1.0000077172998711,0.977674612294001,1.0097230655711245,1.073653796080869,0.0,0.528361,1,1,1,1
2023-09-11,57.34501173277131,85.25507591332789,67.06026333274602,-14.54722492697162,58.506053987001344,19.9550785947948,1.0049507948523846,1.0115384912630512,0.9559043120524152,1.0087039209822009,1.067381111855325,0.0,0.506597,1,1,1,1
2023-09-12,61.43069488860249,86.94522189937976,71.18237768102126,-1.606772633033973,150.34375537117785,20.965559452408986,0.9985996066980511,1.009964955051044,0.9610178627008892,0.97021225458533,1.0879318978467702,0.0,0.544846,1,1,1,1
2023-09-13,62.50945830921668,87.42318933784077,75.10012657250103,-15.593267492001722,237.1710526315778,22.624128898629497,0.988203111643016,0.9978893411729232,0.9738531415594248,0.9503534390899132,1.0795912768027138,0.0,0.556793,1,1,1,1
2023-09-14,62.78557403258216,88.19470359907226,78.63860193671499,-14.28571428571442,162.2973821475287,23.73136807788188,0.9972141111971872,1.0021316442590251,0.9433167426241306,0.992056354916067,1.0923862815277847,0.0,0.536661,1,1,1,1
2023-09-15,69.76717111093578,89.3943608398606,81.74057522671737,-0.0,239.901569853072,25.823827478655858,0.9626586190597388,0.988177765851186,0.9264690725444292,0.9411816198945164,1.078135872101114,0.0,0.579731,0,1,1,1
2023-09-18,73.12916278553165,89.58794754734097,84.18918587070718,-8.068417415342115,231.8620211677211,28.477377488293943,0.9564649667819376,0.9800163884808174,0.9139345161880372,0.9250941952827288,1.078303780933259,0.0,0.502269,0,0,1,1
2023-09-19,69.28871034841151,88.03044096261752,85.75472886223017,-15.575065847234429,161.6518288434962,30.94138821152932,0.9765293293580948,0.9937657986226937,0.9281777764626686,0.9216291001325878,1.0815493152130675,0.0,0.497312,0,1,1,1
2023-09-20,63.800990796591606,86.87034149819517,86.64050336594195,-29.46633511859216,91.63606544835578,32.07480447744543,0.99523767913317,0.99579778428626,0.9424251542049044,0.9306574151332836,1.0898666003811417,0.0,0.522131,0,1,1,1
2023-09-21,59.215514707025065,83.38229667860034,86.82742336550841,-43.81311843313266,54.82959629033194,32.55751395485602,1.0020573871914833,0.997912846430222,0.9864442286666716,0.9667292448894452,1.089651449202011,0.0,0.554413,1,1,1,1
2023-09-22,59.215514707025065,80.81037921433283,86.5893957490569,-48.94029170464897,15.945745369170826,31.834948896470426,1.0487948525406008,0.9847211270958238,0.9886094008682184,0.9638931331681772,1.1082714821332924,0.0,0.557845,1,1,1,1
2023-09-25,61.34787452096495,78.19965914582471,85.88385407230659,-40.65442561205267,48.7663202771114,31.71852318543536,1.0646629041431508,0.9807692307692308,0.9922070439832013,0.9439757796655004,1.1082971498082417,0.0,0.585418,1,1,1,1
2023-09-26,55.26809145481859,72.31631569349723,84.42096345171834,-60.44020715630885,7.814992025518212,31.265480827973363,1.055290711277492,1.0062181688973113,0.9951058399639696,0.954558233823116,1.156495900032242,0.0,0.637833,1,1,1,1
2023-09-27,55.26809145481858,67.83162172706652,82.4618066906409,-60.44020715630885,-33.285727887270546,30.30700798196736,1.033359826747654,1.0124449975554468,0.9779268364753856,0.9879436108696475,1.1081517423138347,0.0,0.643138,1,1,1,1
2023-09-28,54.60110551149112,62.996068861852656,79.94194321691894,-62.64124293785312,-40.946765567690605,29.601040687519024,1.016344638374876,1.0180609072109734,0.9764626465984704,0.987622466248264,1.0976050610031631,0.0,0.633143,1,1,1,1
2023-10-02,57.30975333654179,57.83128543435737,76.78563567636863,-51.64783427495289,-11.00503388266449,29.262034968950505,0.98938784787828,1.0487871314462398,0.9786432995474712,0.9751504371191764,1.0809540675725875,0.0,0.642127,1,1,1,1
2023-10-03,63.49749651536575,56.44062246779366,73.4709031684139,-21.975047080979227,127.63156105058466,30.21327634043205,0.9716908951798012,1.0546121676574045,0.9621109999855052,0.9375920362843848,1.058993570680976,0.0,0.595669,1,1,1,1
2023-10-04,65.07636935262224,56.679861632554775,70.33584523540762,-13.182674199623266,114.51870890879536,30.95464515315541,0.9491254207360812,1.032041702121574,0.976864502495719,0.919009449141386,1.0364970606122037,0.0,0.56291,1,1,1,1
2023-10-05,66.22905666819582,58.96736143443282,67.54554722903138,-6.5913370998117005,122.97131041612894,31.736319807702337,0.9540409187656428,1.0133501133365272,0.9576291942199364,0.937555355482846,1.0293145824177612,0.0,0.577427,1,1,1,1
2023-10-06,66.22905666819581,62.689539567764925,65.47627151794784,-6.5913370998117005,111.26789152310285,32.58901373449127,0.9595239926445396,0.9926736794093334,0.9695745066087272,0.937346554390285,1.041592693822614,0.0,0.523021,1,1,1,1
2023-10-11,71.15348504628048,67.39908153331017,64.13514174984559,-1.8448720491966029,162.58227465569382,34.09051128934264,0.955128161112904,0.9796389160448156,0.9497639580433628,0.9351274912722616,0.975053212744962,0.0,0.564267,1,1,1,1
2023-10-12,71.31015818610065,71.10129495828016,63.42530533109112,-3.632291362352728,148.92459709109767,35.555823817702304,0.983441472051088,0.9875790756814696,0.9603232916972816,0.9635264025295122,0.9480703073289916,0.0,0.559649,1,1,1,1
2023-10-13,75.15981728457722,77.14531567391104,63.9082053291325,-0.0,162.29816093280272,37.40451236743765,0.9879724036876488,0.9388487490704164,0.9578937725065712,0.9409985094670976,0.9144734727979692,0.0,0.540587,0,1,1,1
2023-10-16,74.3805283071882,82.46369713591373,65.37141287001722,-7.256392536281943,145.1758346023867,39.2505077586358,0.996834755202956,0.9376588510258452,0.9574830289401232,0.9434769098737849,0.8884192068636201,0.0,0.530454,0,1,1,1
2023-10-17,68.76198124224199,86.42653774356457,67.71445975818843,-23.012836861344844,108.09620374610276,40.03389758024137,1.0076972197999134,0.943506747976982,0.97798389344233,0.9764296609087014,0.8917427399090303,0.0,0.542687,0,1,1,1
2023-10-18,64.6461157666603,88.33704930163879,70.76503614491656,-32.54271869421064,53.37246592022631,39.41652685835651,1.0449364042626332,0.9454360089716576,1.0262206278543746,0.9722192960014446,0.9085098583018536,0.0,0.56381,1,1,1,1
2023-10-19,67.54139435452636,88.62942776643143,73.98391667478033,-19.051262433052766,72.61361326719567,39.32067963278502,1.0174781690046673,0.9578247204151744,1.0433608209115204,0.9625603773442284,0.8690075077098711,0.0,0.570151,0,1,1,1
2023-10-20,66.86582515111272,87.88444601526395,77.10437511305125,-20.63249171129813,62.67248784884284,39.2316786376115,1.047262505079304,0.9743953433914294,1.0306635436602016,0.9546287739922134,0.8730306873748613,0.0,0.558432,1,1,1,1
2023-10-23,64.47879485090134,85.92434993692582,79.80007396330055,-26.192297883193017,47.22134339129512,39.14903485637894,1.045425762372938,0.9949425100336262,1.017424204352103,0.9373414663606716,0.8970061227441464,0.0,0.575064,1,1,1,1
2023-10-24,62.79384746506661,83.5672462924906,81.88784463577312,-30.162373544163923,14.590560496834623,38.24737032949336,1.0299683066101446,1.006411882899131,0.99004186539104,0.9247485822306238,0.8917285580241417,0.0,0.589613,1,1,1,1
2023-10-25,63.9839593061771,81.21241529627109,83.2691780120692,-25.39318201139166,40.86056562525601,37.74222640930606,0.9938782057577604,1.0382692097496993,0.984158835582562,0.921547889616478,0.9109821191359864,0.0,0.592285,1,1,1,1
2023-10-26,62.23946608375128,78.63931866527011,84.02298038276821,-29.363257672362465,-8.966306903255896,36.931828718588754,1.0171502832126753,1.0368906635413402,0.9947359507747892,0.9195338637367242,0.9166939796791188,0.0,0.573346,1,1,1,1
2023-10-27,57.00556465322163,74.43290873583035,83.75173968896014,-42.06409929439771,-63.407202875436994,35.46082885086536,1.0079146727863038,1.09493463710885,0.9755073974039968,0.9826777419281024,0.9052249240610084,0.0,0.554237,1,1,1,1
2023-10-30,67.17372990353141,74.6357662148782,82.96894659685658,-5.227817745803327,158.7740177308643,35.51489927656078,0.9675875955487386,1.0539543447728998,0.9412505044563158,0.9722907932983742,0.8917561713162079,0.0,0.602215,1,1,1,1
2023-10-31,62.975458275198,75.16284242066372,81.8425770645665,-17.74207480348965,130.07778523323304,35.56510752899224,0.978994647458346,1.0462967994348749,0.9502160305766354,0.9768155723793922,0.8868372872112499,0.0,0.617977,1,1,1,1
2023-11-01,63.61323938914717,76.61655730636583,80.6705278650392,-18.005569837189437,102.15269358699344,35.47930695873512,0.9909671420915682,1.0219954083659304,0.9575806806917062,0.9688159161564864,0.8816860510016529,0.0,0.618477,1,1,1,1
2023-11-02,66.9166284589038,77.72539954170828,79.58012504256689,-7.962840079628378,178.49098978473353,36.02395334826413,0.9623139036083777,1.0121876347105927,0.9778374748153122,0.9596819988642816,0.85637828797324,0.0,0.635654,1,1,1,1
2023-11-03,67.20198084671296,79.09610443454771,78.70129088449525,-6.925442782903781,156.58774107313388,36.52969642425536,0.9434585953911468,1.0036354193715915,0.9823744865127386,0.9366534588680068,0.8546111127970138,0.0,0.629968,1,1,1,1
2023-11-06,68.89349552426691,80.98125403418777,78.20698129422144,-7.340801886792481,152.7793767958588,37.378770652595385,1.0064596476441472,0.9844079116362704,0.9862039768565496,0.9410369049587668,0.8553878157055752,0.0,0.625663,1,1,1,1
2023-11-07,69.7155382926739,82.98825396722052,78.14908206169443,-10.09237421383646,143.12087912087915,38.39085382257122,0.9882700528036208,0.9749040184284616,0.9794444666906924,0.9226666286358096,0.8483037180606312,0.0,0.622178,1,1,1,1
2023-11-08,72.97380246476588,85.35488770996093,78.56332930306343,-1.726844583987446,159.06274110597403,39.711091763234165,0.9746526149517488,0.9513950446625052,1.0030887419316517,0.888647451354231,0.8333418117074235,0.0,0.628386,0,1,1,1
2023-11-09,70.22133971877568,87.34283412545648,79.43368084908207,-9.48379351740695,120.94830991832563,40.93702699384976,1.008130081300813,0.9500043593607932,1.0067947996956566,0.8820775276633438,0.8292903550019742,0.0,0.627702,1,1,1,1
2023-11-10,64.26747590859574,88.79090995202432,80.86948097070146,-27.5833410287192,74.07905706482728,40.942563257166206,1.032643175446738,0.9281534117355013,1.0446668261435823,0.9002225809433735,0.8408719188293362,0.0,0.638942,1,1,1,1
2023-11-13,67.32368859549749,87.7942813229711,82.18533248151076,-15.194104036335515,107.27881424966738,41.50496594160537,1.0005650438364653,0.9816689365774652,1.0256410256410258,0.8968878105914833,0.8196650534452141,0.0,0.672708,1,1,1,1
2023-11-14,67.0474363196496,87.96852308217859,83.46590054766223,-15.999657211414831,87.07900083662012,41.81521318716094,1.0165976884637788,0.9734130817049312,1.0073306783329736,0.8743434399577578,0.8298873361348058,0.0,0.662639,1,1,1,1
2023-11-15,67.46601946493124,88.40906635435412,84.64515145246105,-13.600137115434068,84.25533444487769,42.312910904281246,1.0421867748003029,0.9831514872375784,0.9730703401944886,0.8670662808322999,0.8290237974266372,0.0,0.642786,1,1,1,1
2023-11-16,63.23818180571777,86.64557660278315,85.53716915856855,-25.59773759533809,47.06318683807649,42.12058103588439,1.0278220459605114,1.0075472167307,0.9910406527981174,0.8715723077352461,0.8278328592338922,0.0,0.628955,1,1,1,1
2023-11-17,64.93496477969403,85.65845681388697,86.19340439650247,-16.796640671865557,44.63673806664888,41.94198901523016,0.9966186841851028,1.0046198088994711,0.9874808380173736,0.8707770035810454,0.8204363511424154,0.0,0.619982,1,1,1,1
2023-11-20,66.13183625989419,85.35303061812883,86.63058205489659,-10.395063844373984,82.8426353943683,42.34143119127465,1.010036839559836,1.0178876060029174,0.9826410256410256,0.8540635608818355,0.8430625941651829,0.0,0.616731,1,1,1,1
2023-11-21,68.13500907856674,85.76514573735419,86.90827123190995,-5.971223021582754,128.75556338567057,42.97157672889879,0.9977915559492176,1.019516934353248,0.9760719571024964,0.8677930533509107,0.845716848557333,0.0,0.608755,1,1,1,1
2023-11-22,70.25075417518013,85.93783019575294,86.96656548048915,-0.0,168.2850389597728,43.752613158705095,0.978449818202805,1.036275974301988,0.9739443859226072,0.850949256946223,0.869033709079366,0.0,0.593274,0,1,1,1
2023-11-23,66.75096638881452,85.49513343200807,86.7817954111443,-13.910761154855653,157.06413555372134,44.68801307871363,0.9732998657404704,1.0360587387718814,0.9697343411291296,0.8678349544818623,0.8750769146623275,0.0,0.610461,1,1,1,1
2023-11-24,68.79638427293942,87.80166758320084,86.68287117426195,-4.517999516791504,153.4041372751051,45.55659871872155,0.9885212298682284,1.0126072846178855,0.9524409970323384,0.8762393252782699,0.8431536379131713,0.0,0.594883,0,1,1,1
2023-11-27,64.87444705048739,87.63970985002071,86.66741402696691,-16.81368136813687,103.27626294652312,46.36314252730033,0.992926989976501,1.0134314230598722,1.0275817337640236,0.881135265378932,0.8544806833362572,0.0,0.624943,1,1,1,1
2023-11-28,66.45613002826391,88.48269987359244,86.7188317061083,-7.569756975697642,80.47961723851027,46.54733133526344,1.0027141448703822,1.014572288035353,1.0041837262629425,0.8663608421800855,0.8694240474945149,0.0,0.626764,0,1,1,1
2023-11-29,67.30272682164279,89.53031818181105,86.83095688885399,-3.123954033247873,97.47453785000516,46.93579247995784,1.015080423152172,1.0122579605094248,0.9994052665544688,0.8702570700837645,0.8589441670815895,0.0,0.650084,0,1,1,1
2023-11-30,66.41888431792744,91.19095857591395,87.28549508616707,-8.991333654309129,92.1791125908812,47.41765489625813,1.0119703945451366,0.9851113106773172,1.011067164085992,0.8677979840238466,0.8632579469028907,0.0,0.64975,0,1,1,1
2023-12-01,66.72499049393306,92.1207565477604,87.93172505955441,-7.498660953401202,74.14067396230078,47.76195793524597,1.0210643272146478,0.995048045746625,1.0075297094797429,0.8752652368360917,0.8583263193473348,0.0,0.631257,0,1,1,1
2023-12-04,62.53140470637387,90.45759935373805,88.44218193311534,-27.02663578459766,34.347162754072485,47.26430282378265,1.009207867908316,1.004963320998802,1.0261775537291018,0.8773701335128464,0.8622944455971033,0.0,0.634928,1,1,1,1
2023-12-05,61.37267614721793,87.57700080509673,88.62336743988959,-34.77720850799575,-14.848176667150687,45.963143806454205,1.015625541350518,1.0192654601190827,1.0355634946411172,0.8842345823343307,0.8678475577026301,0.0,0.681597,1,1,1,1
2023-12-06,60.7783272801509,83.80895236541345,88.41047965685564,-37.680484396832895,-28.70460450191721,44.75492471893494,1.014454047362509,1.0233548612323269,1.049964623004276,0.8696280530264212,0.8895931523917874,0.0,0.67227,1,1,1,1
2023-12-07,61.55994429784265,82.0110826650319,88.06207458015804,-31.889458158671093,-11.79616666022142,44.125300660716974,1.0155810218894077,1.0130744502721656,1.0366562168330256,0.873142393062751,0.893059129454738,0.0,0.671116,1,1,1,1
2023-12-08,63.83962486809813,80.85092684615128,87.36700050645308,-16.119557705597828,68.86583597821287,43.67978303794431,1.0031771607529871,1.0344738631833212,0.990476647683971,0.8906069818639271,0.8758882560347164,0.0,0.679412,1,1,1,1
2023-12-11,63.18167393675479,80.59725697328977,86.66275521877999,-19.35038009675194,17.394846725732567,42.75602799246442,0.996795678743906,1.0081133902836497,1.01741154394385,0.9040959966131294,0.848168661304473,0.0,0.756814,1,1,1,1
2023-12-12,62.50358833116588,79.09611242206893,85.72409647362764,-22.58120248790605,46.5802860159324,42.20833515498197,0.9877793216555432,1.0216903862910252,1.0260744950875018,0.8895691963705379,0.8963005091539378,0.0,0.736306,1,1,1,1
2023-12-13,65.60771748448192,79.40850782539371,84.71191543798591,-0.0,139.32686938422884,41.94687121522505,0.9742484197254292,1.0177203836158324,1.027148526248826,0.9270886207749276,0.8662723164828082,0.0,0.756415,1,1,1,1
2023-12-14,67.55147157668142,79.91299707525027,83.58411928791953,-3.946441155743415,226.9512483263736,42.31158779818766,0.9743560998850928,1.0166694516309327,0.9944354651128114,0.9427359422516932,0.8584754815124434,0.0,0.753837,1,1,0,1
